Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1749488599,40,,Aggregated,18.500000,14.400000,3,3,3,4,5,12,17,19,22,22,22,902,669,3,3.8202491131295737,1.4734999858774245,22.071100014727563,44.09090909090909
1749488600,40,,Aggregated,19.100000,14.800000,3,3,3,4,5,12,18,19,22,22,22,918,680,3,3.8467004358089247,1.4734999858774245,22.071100014727563,44.15904139433551
1749488601,40,,Aggregated,18.600000,14.400000,3,3,4,4,5,12,18,19,22,22,22,940,698,3,3.8324259575443995,1.4734999858774245,22.071100014727563,44.05
1749488602,40,,Aggregated,18.900000,14.700000,3,3,3,4,5,12,17,19,22,22,22,960,714,3,3.815210625089094,1.4734999858774245,22.071100014727563,43.95
1749488603,40,,Aggregated,19.100000,15.000000,3,3,4,4,5,12,17,19,22,22,22,979,727,3,3.803204085922346,1.4734999858774245,22.071100014727563,44.035750766087844
1749488604,40,,Aggregated,19.400000,15.300000,3,3,4,4,5,12,17,19,22,22,22,1002,748,3,3.8078836328140877,1.4734999858774245,22.071100014727563,43.74750499001996
1749488605,40,,Aggregated,19.300000,15.200000,3,3,4,4,5,12,17,19,22,22,22,1019,762,3,3.8011977429923505,1.4734999858774245,22.071100014727563,43.631992149165846
1749488606,40,,Aggregated,19.300000,15.000000,3,3,4,4,5,12,17,19,22,22,22,1038,775,3,3.788912813193775,1.4734999858774245,22.071100014727563,43.727360308285164
1749488607,40,,Aggregated,19.500000,15.500000,3,3,4,4,5,12,17,19,22,22,22,1057,790,3,3.7785589404984807,1.4734999858774245,22.071100014727563,43.65279091769158
1749488608,40,,Aggregated,19.900000,15.700000,3,3,4,4,5,12,17,19,22,22,22,1078,808,3,3.766441929624079,1.4734999858774245,22.071100014727563,43.46474953617811
1749488609,40,,Aggregated,20.000000,15.800000,3,3,4,4,5,12,17,19,22,22,22,1099,823,3,3.751427206716918,1.4734999858774245,22.071100014727563,43.521383075523204
1749488610,40,,Aggregated,19.300000,15.300000,3,3,4,4,5,11,17,18,22,22,22,1121,843,3,3.734976717355652,1.4734999858774245,22.071100014727563,43.28456735057984
1749488611,40,,Aggregated,19.900000,15.900000,3,3,4,4,5,11,17,18,22,22,22,1143,860,3,3.7164246720334795,1.4734999858774245,22.071100014727563,43.24234470691164
1749488612,40,,Aggregated,20.200000,16.100000,3,3,4,4,5,11,16,18,22,22,22,1166,879,3,3.695787564465156,1.4734999858774245,22.071100014727563,43.179245283018865
1749488613,40,,Aggregated,20.200000,16.100000,3,3,3,4,4,11,16,18,22,22,22,1183,890,3,3.678163313775285,1.4734999858774245,22.071100014727563,43.30853761622993
1749488614,40,,Aggregated,20.500000,16.200000,3,3,3,4,4,11,16,18,22,22,22,1203,906,3,3.6645221116003084,1.4734999858774245,22.071100014727563,43.231920199501246
1749488615,40,,Aggregated,20.400000,16.400000,3,3,3,4,4,11,16,18,22,22,22,1225,923,3,3.6432161634759406,1.4734999858774245,22.071100014727563,43.23918367346939
1749488616,40,,Aggregated,20.300000,16.200000,3,3,3,4,4,11,16,18,22,22,22,1242,938,3,3.628712882732653,1.4734999858774245,22.071100014727563,43.091787439613526
1749488617,40,,Aggregated,20.800000,16.300000,3,3,3,4,4,11,16,18,22,22,22,1264,955,3,3.616978797725994,1.4734999858774245,22.071100014727563,43.05617088607595
1749488618,40,,Aggregated,20.800000,16.500000,3,3,3,4,4,11,16,18,22,22,22,1283,967,3,3.6105775528943815,1.4734999858774245,22.071100014727563,43.20109119251754
