Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1749500385,5,,Aggregated,74.500000,0.000000,45,46,46,47,49,50,51,51,53,67,67,2239,0,45,37.52810504689034,1.5708999999333173,66.7529000002105,81.40107190710138
1749500386,5,,Aggregated,74.000000,0.000000,45,46,46,47,48,50,51,51,53,67,67,2316,0,45,37.507502072534976,1.5708999999333173,66.7529000002105,81.55785837651122
1749500387,5,,Aggregated,74.100000,0.000000,45,46,46,47,48,50,51,51,53,67,67,2393,0,45,37.4817470956947,1.5708999999333173,66.7529000002105,81.63602173004597
1749500388,5,,Aggregated,74.400000,0.000000,45,46,46,47,48,50,51,51,53,67,67,2465,0,45,37.53413995943076,1.5708999999333173,66.7529000002105,81.64178498985801
1749500389,5,,Aggregated,74.900000,0.000000,45,46,46,47,48,50,51,51,53,67,67,2538,0,45,37.62232048857551,1.5708999999333173,66.7529000002105,81.71394799054373
1749500390,5,,Aggregated,75.200000,0.000000,45,46,46,47,48,50,51,51,53,67,67,2614,0,45,37.644318018361446,1.5708999999333173,66.7529000002105,81.7283856159143
1749500391,5,,Aggregated,75.600000,0.000000,45,46,46,47,48,50,51,51,53,67,67,2691,0,45,37.61925366034803,1.5708999999333173,66.7529000002105,81.62207357859532
1749500392,5,,Aggregated,75.800000,0.000000,45,46,46,47,48,50,51,51,53,67,67,2762,0,45,37.61762291817289,1.5708999999333173,66.7529000002105,81.65459811730629
1749500393,5,,Aggregated,75.300000,0.000000,45,46,46,47,48,50,51,51,53,67,67,2836,0,45,37.63515158673782,1.5708999999333173,66.7529000002105,81.71650211565586
1749500394,5,,Aggregated,74.700000,0.000000,45,46,46,47,48,50,51,51,53,67,67,2909,0,45,37.62626486764747,1.5708999999333173,66.7529000002105,81.65383293227913
1749500395,5,,Aggregated,74.300000,0.000000,45,46,46,47,48,50,51,51,53,67,67,2982,0,45,37.57352800133919,1.5708999999333173,66.7529000002105,81.62105969148223
1749500396,5,,Aggregated,74.200000,0.000000,45,46,46,47,48,50,51,51,53,67,67,3058,0,45,37.533131589271896,1.5708999999333173,66.7529000002105,81.63178548070634
1749500397,5,,Aggregated,74.200000,0.000000,45,46,46,47,48,50,51,51,53,67,67,3131,0,45,37.57505873522591,1.5708999999333173,66.7529000002105,81.53976365378473
1749500398,5,,Aggregated,74.000000,0.000000,45,46,46,47,48,50,51,51,53,67,67,3201,0,45,37.638363730081416,1.5708999999333173,66.7529000002105,81.54295532646049
1749500399,5,,Aggregated,73.800000,0.000000,45,46,46,47,48,50,51,51,53,67,67,3271,0,45,37.721683888711944,1.5708999999333173,66.7529000002105,81.64628553959034
1749500400,5,,Aggregated,73.600000,0.000000,45,46,46,47,48,50,51,51,53,67,67,3345,0,45,37.724518774283545,1.5708999999333173,66.7529000002105,81.62840059790733
1749500401,5,,Aggregated,73.200000,0.000000,45,46,46,47,48,50,51,51,53,67,67,3422,0,45,37.711264085324935,1.5708999999333173,66.7529000002105,81.61601402688487
1749500402,5,,Aggregated,73.000000,0.000000,45,46,46,47,48,50,51,51,53,67,67,3500,0,45,37.69728479999477,1.5708999999333173,66.7529000002105,81.53257142857143
1749500403,5,,Aggregated,73.200000,0.000000,45,46,46,47,48,50,51,51,53,67,67,3573,0,45,37.741966610686674,1.5708999999333173,66.7529000002105,81.52001119507416
1749500404,5,,Aggregated,73.800000,0.000000,45,46,46,47,48,50,51,51,53,67,67,3645,0,45,37.7948173936866,1.5708999999333173,66.7529000002105,81.52620027434843
1749500405,5,,Aggregated,73.800000,0.000000,45,46,46,47,48,50,51,51,53,67,67,3716,0,45,37.81777263186053,1.5708999999333173,66.7529000002105,81.57696447793326
1749500406,5,,Aggregated,73.400000,0.000000,45,46,46,47,48,50,51,51,53,67,67,3789,0,45,37.858897835840224,1.5708999999333173,66.7529000002105,81.61282660332542
1749500407,5,,Aggregated,73.300000,0.000000,45,46,46,47,48,50,51,51,53,67,67,3864,0,45,37.83422375776005,1.5708999999333173,66.7529000002105,81.56211180124224
1749500408,5,,Aggregated,73.100000,0.000000,45,46,46,47,48,50,51,51,53,67,67,3939,0,45,37.789953338407926,1.5708999999333173,66.7529000002105,81.51840568672252
1749500409,5,,Aggregated,73.200000,0.000000,45,46,46,47,48,50,51,51,53,67,67,4012,0,45,37.81912175971792,1.5708999999333173,66.7529000002105,81.62711864406779
