Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1749500891,10,,Aggregated,144.800000,0.000000,45,46,47,48,49,51,53,54,61,91,91,4463,0,45,38.37098978263406,1.4347999986057403,91.2971000016114,81.89580999327806
1749500892,10,,Aggregated,144.500000,0.000000,45,46,47,48,49,51,53,54,61,91,91,4604,0,45,38.41174072543625,1.4347999986057403,91.2971000016114,81.90095569070374
1749500893,10,,Aggregated,143.900000,0.000000,45,46,47,48,49,51,53,54,61,91,91,4754,0,45,38.382839798047975,1.4347999986057403,91.2971000016114,81.9019772822886
1749500894,10,,Aggregated,143.600000,0.000000,45,46,47,48,49,51,53,54,61,91,91,4899,0,45,38.39596013470557,1.4347999986057403,91.2971000016114,81.92549499897939
1749500895,10,,Aggregated,144.100000,0.000000,45,46,47,48,49,51,53,54,61,91,91,5042,0,45,38.42822582307497,1.4347999986057403,91.2971000016114,81.98611662038873
1749500896,10,,Aggregated,144.200000,0.000000,45,46,47,48,49,51,53,54,61,91,91,5184,0,45,38.476281307863246,1.4347999986057403,91.2971000016114,82.04089506172839
1749500897,10,,Aggregated,143.700000,0.000000,45,46,47,48,49,51,53,54,61,91,91,5330,0,45,38.51317030018229,1.4347999986057403,91.2971000016114,82.06941838649156
1749500898,10,,Aggregated,144.200000,0.000000,45,46,47,48,49,51,53,54,61,91,91,5479,0,45,38.48361761269997,1.4347999986057403,91.2971000016114,82.0706333272495
1749500899,10,,Aggregated,143.800000,0.000000,45,46,47,48,49,51,53,54,61,91,91,5628,0,45,38.483572370286566,1.4347999986057403,91.2971000016114,82.08102345415779
1749500900,10,,Aggregated,144.700000,0.000000,45,46,47,47,49,51,53,54,61,91,91,5777,0,45,38.48801516357279,1.4347999986057403,91.2971000016114,82.11580405054526
1749500901,10,,Aggregated,145.000000,0.000000,45,46,47,47,49,51,52,54,61,91,91,5932,0,45,38.40402117329121,1.4347999986057403,91.2971000016114,82.00809170600135
1749500902,10,,Aggregated,145.500000,0.000000,45,46,47,47,49,51,52,54,61,91,91,6077,0,45,38.38243215401806,1.4347999986057403,91.2971000016114,81.97712687181175
1749500903,10,,Aggregated,146.300000,0.000000,45,46,47,47,49,51,52,54,61,91,91,6220,0,45,38.422081897100476,1.4347999986057403,91.2971000016114,82.02057877813505
1749500904,10,,Aggregated,147.100000,0.000000,45,46,47,47,49,51,52,54,61,91,91,6360,0,45,38.4840587264102,1.4347999986057403,91.2971000016114,82.07610062893082
